place_type,name,yoga_latitude,yoga_longitude,distance,source_latitude,source_longitude
yoga_studio,Yoga Pod Austin,30.3835175,-97.74044819999999,2622.1852560255606,30.4,-97.76
yoga_studio,Art of Living Austin,30.39119719999999,-97.7693408,1326.9213556852678,30.4,-97.76
