place_type,name,yoga_latitude,yoga_longitude,distance,source_latitude,source_longitude
yoga_studio,Your Yoga,30.2002766,-97.8382073,3032.3657389811206,30.22,-97.86
yoga_studio,barre3,30.20157009999999,-97.8693357,2237.062353539708,30.22,-97.86
