place_type,name,yoga_latitude,yoga_longitude,distance,source_latitude,source_longitude
yoga_studio,PURE Yoga Texas | Downtown Austin,30.2735425,-97.7613429,2747.5348695670655,30.29,-97.74
yoga_studio,Black Swan Yoga - Orchard,30.2717074,-97.7593065,2752.1320303789366,30.29,-97.74
yoga_studio,Energies Balanced Yoga & Massage Studio,30.275103,-97.7192778,2589.048415094328,30.29,-97.74
yoga_studio,Austin Yoga,30.272764,-97.7578644,2572.117095169034,30.29,-97.74
yoga_studio,Yoga Rx,30.2724148,-97.7479211,2098.109153741804,30.29,-97.74
yoga_studio,Private Yoga in Austin For Women,30.2973872,-97.7452564,964.0671662866072,30.29,-97.74
