place_type,name,cafe_latitude,cafe_longitude,distance,source_latitude,source_longitude
cafe,The Bridge on Buffaloe,35.8306502,-78.56401439999999,1238.3196938269664,35.82,-78.56
cafe,McDonald's,35.8008293,-78.56009960000002,2131.7035006076635,35.82,-78.56
