place_type,name,yoga_latitude,yoga_longitude,distance,source_latitude,source_longitude
yoga_studio,Indigo Hot Yoga & Wellness Center,35.7978179,-78.6594013,1598.0350972759757,35.81,-78.65
yoga_studio,barre3,35.8039252,-78.6447424,825.2718471833481,35.81,-78.65
yoga_studio,CorePower Yoga,35.7902505,-78.6596979,2363.802416155557,35.81,-78.65
yoga_studio,Raleigh Yoga Center,35.7929688,-78.6628518,2220.3089684734573,35.81,-78.65
yoga_studio,Judith Valerie Yoga,35.7933592,-78.664148,2247.6362055167333,35.81,-78.65
yoga_studio,Raleigh Pilates,35.8041965,-78.64644129999999,720.7116178470133,35.81,-78.65
