place_type,name,yoga_latitude,yoga_longitude,distance,source_latitude,source_longitude
yoga_studio,PURE Yoga Texas | North Austin,30.3569265,-97.7354534,931.1314203272981,30.35,-97.73
yoga_studio,Studio Satya,30.3511067,-97.71944219999999,1020.5274324966648,30.35,-97.73
yoga_studio,Black Swan Yoga - Anderson,30.35140449999999,-97.7214626,833.9641629651637,30.35,-97.73
yoga_studio,CAN DO,30.3311194,-97.7390277,2271.156385360688,30.35,-97.73
yoga_studio,Be Well Austin Center & Yoga House,30.3339124,-97.7375191,1928.9044584315748,30.35,-97.73
