place_type,name,yoga_latitude,yoga_longitude,distance,source_latitude,source_longitude
yoga_studio,YOGAnywhere / Yoga & Pilates,30.3853101,-97.6959158,1448.1058155974306,30.39,-97.71
yoga_studio,ToddPilates Fitness North Austin,30.3731731,-97.72419169999999,2313.90138103955,30.39,-97.71
yoga_studio,Pure Pilates Austin,30.3966953,-97.72615789999999,1719.3087891481575,30.39,-97.71
