place_type,name,yoga_latitude,yoga_longitude,distance,source_latitude,source_longitude
yoga_studio,Wild Heart Yoga,30.2944729,-97.8240237,1480.0239651390561,30.3,-97.81
yoga_studio,Obsidian Yoga Austin,30.2827131,-97.8090989,1924.1616552685703,30.3,-97.81
