place_type,name,yoga_latitude,yoga_longitude,distance,source_latitude,source_longitude
yoga_studio,Practice Yoga Austin,30.2645313,-97.7313798,2114.2767427779654,30.26,-97.71
yoga_studio,flowmagin,30.2586191,-97.7143031,440.8934645738277,30.26,-97.71
yoga_studio,Energies Balanced Yoga & Massage Studio,30.275103,-97.7192778,1901.1072842681992,30.26,-97.71
yoga_studio,Sky Candy,30.2670528,-97.69239990000001,1863.3944739911876,30.26,-97.71
