place_type,name,yoga_latitude,yoga_longitude,distance,source_latitude,source_longitude
yoga_studio,Arrichion Hot Yoga + Circuit Training Raleigh (Brier Creek),35.8985211,-78.7590608,1612.432603155369,35.91,-78.77
