place_type,name,cafe_latitude,cafe_longitude,distance,source_latitude,source_longitude
cafe,Summer Moon Coffee,30.3879508,-97.8840642,1765.8579982168915,30.38,-97.9
cafe,Starbucks,30.3892263,-97.8842959,1822.5437517528358,30.38,-97.9
