place_type,name,yoga_latitude,yoga_longitude,distance,source_latitude,source_longitude
yoga_studio,Iyengar Yoga Center of Raleigh,35.7797215,-78.6486529,2000.0555894580773,35.77,-78.63
yoga_studio,110 Hot Yoga,35.7745657,-78.6368864,802.3241209565978,35.77,-78.63
yoga_studio,YogaSix Glenwood South,35.7805994,-78.6486281,2052.6183839130763,35.77,-78.63
yoga_studio,Dose Yoga and Smoothie Bar,35.7861321,-78.6446357,2227.317656919047,35.77,-78.63
yoga_studio,Current Wellness,35.7772072,-78.6320992,823.4767312271495,35.77,-78.63
yoga_studio,blue lotus,35.785555,-78.64599369999999,2252.4113686519863,35.77,-78.63
yoga_studio,YOGA SOUL•LEC•TIVE - Raleigh,35.7770052,-78.6440823,1490.2351732069324,35.77,-78.63
yoga_studio,"HOTWORX - Raleigh, NC (Downtown)",35.7862204,-78.6490606,2491.920145653056,35.77,-78.63
yoga_studio,Cirque de Vol Aerial & Circus Community,35.7785893,-78.6440946,1590.2918230908326,35.77,-78.63
