place_type,name,yoga_latitude,yoga_longitude,distance,source_latitude,source_longitude
yoga_studio,Dharma Yoga,30.2872784,-97.7012274,2801.1233877443087,30.27,-97.68
yoga_studio,Sky Candy,30.2670528,-97.69239990000001,1235.1067812995432,30.27,-97.68
