place_type,name,yoga_latitude,yoga_longitude,distance,source_latitude,source_longitude
yoga_studio,Oak + Lotus Yoga,30.2005228,-97.79986029999999,1053.9020669236925,30.21,-97.8
yoga_studio,South Austin Prenatal Yoga,30.2066646,-97.81297450000001,1300.7759940993951,30.21,-97.8
