place_type,name,yoga_latitude,yoga_longitude,distance,source_latitude,source_longitude
yoga_studio,Yoga Inspired,35.8854809,-78.6609196,2481.454437811793,35.9,-78.64
yoga_studio,SPENGA North Raleigh,35.8813021,-78.6475382,2187.197797394595,35.9,-78.64
yoga_studio,Happy Whole You RDU Human Upgrade/Wellness Center,35.89282,-78.65008069999999,1209.1062566789822,35.9,-78.64
yoga_studio,Healthtrax Fitness & Wellness,35.8957546,-78.65927669999999,1799.374866908525,35.9,-78.64
yoga_studio,Pulse Pilates,35.8819793,-78.6449363,2052.5575648747003,35.9,-78.64
