place_type,name,yoga_latitude,yoga_longitude,distance,source_latitude,source_longitude
yoga_studio,Midtown Yoga,35.8358877,-78.6376329,2089.042545960419,35.82,-78.65
yoga_studio,barre3,35.8039252,-78.6447424,1849.2406282711,35.82,-78.65
yoga_studio,Raleigh Pilates,35.8041965,-78.64644129999999,1786.3283848728286,35.82,-78.65
