place_type,name,yoga_latitude,yoga_longitude,distance,source_latitude,source_longitude
yoga_studio,My Vinyasa Practice,30.3250571,-97.7152606,1564.4141873369192,30.33,-97.7
yoga_studio,Haiden's Yoga Practice,30.3401836,-97.7057907,1261.3860361053803,30.33,-97.7
